Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
9-Sep-20,EQ,2325,2359,2320,"2,348.20","2,322.00",2327.65,"2,336.59","2,390.45","1,506.05",3866542,"9,034,529,930.40",114778
8-Sep-20,EQ,2335.95,2390.45,2327.05,"2,327.05","2,343.95",2348.2,"2,365.85","2,390.45","1,506.05",7454161,"17,635,425,079.45",233593
7-Sep-20,EQ,2289,2343.5,2283.35,"2,288.80","2,330.00",2327.05,"2,319.63","2,358.00","1,506.05",4620416,"10,717,678,247.75",157714
4-Sep-20,EQ,2275,2324.25,2262.95,"2,299.50","2,297.65",2288.8,"2,295.35","2,358.00","1,506.05",5232180,"12,009,690,379.65",177219
3-Sep-20,EQ,2268,2324,2268,"2,265.15","2,299.00",2299.5,"2,301.29","2,358.00","1,506.05",4654146,"10,710,523,657.90",170993
2-Sep-20,EQ,2247,2268.75,2241.65,"2,246.35","2,263.75",2265.15,"2,257.34","2,358.00","1,506.05",2084152,"4,704,640,877.00",89121
1-Sep-20,EQ,2269,2278,2241.3,"2,257.25","2,250.00",2246.35,"2,258.27","2,358.00","1,506.05",3610908,"8,154,397,946.30",122003
31-Aug-20,EQ,2240,2276.2,2228,"2,238.55","2,245.95",2257.25,"2,252.44","2,358.00","1,506.05",6018160,"13,555,530,496.30",182980
28-Aug-20,EQ,2268.4,2279.95,2235.1,"2,248.40","2,238.25",2238.55,"2,248.99","2,358.00","1,506.05",2941156,"6,614,621,419.35",100143
27-Aug-20,EQ,2266,2287.35,2241.75,"2,253.50","2,250.00",2248.4,"2,265.38","2,358.00","1,506.05",3579397,"8,108,687,764.85",113510
26-Aug-20,EQ,2242,2259.9,2216.45,"2,242.65","2,257.00",2253.5,"2,237.68","2,358.00","1,506.05",2618159,"5,858,592,736.10",100248
25-Aug-20,EQ,2245,2250,2233.55,"2,248.10","2,242.00",2242.65,"2,242.51","2,358.00","1,506.05",1663454,"3,730,304,574.90",65398
24-Aug-20,EQ,2250.6,2259.95,2230,"2,248.60","2,250.25",2248.1,"2,245.05","2,358.00","1,506.05",2167987,"4,867,239,990.35",70491
21-Aug-20,EQ,2260,2271,2241.05,"2,252.85","2,249.75",2248.6,"2,252.12","2,358.00","1,506.05",1975304,"4,448,615,242.40",76072
20-Aug-20,EQ,2257,2276.55,2240.05,"2,256.60","2,249.00",2252.85,"2,255.13","2,358.00","1,506.05",2895265,"6,529,205,375.85",97538
19-Aug-20,EQ,2276.35,2284.6,2252.5,"2,269.75","2,260.00",2256.6,"2,264.81","2,358.00","1,506.05",2843007,"6,438,870,077.15",87911
18-Aug-20,EQ,2262.8,2289,2248.3,"2,253.40","2,269.80",2269.75,"2,269.85","2,358.00","1,506.05",3493411,"7,929,511,706.25",123985
17-Aug-20,EQ,2263,2270,2238.25,"2,242.15","2,260.50",2253.4,"2,253.53","2,358.00","1,506.05",2625670,"5,917,015,488.85",78270
14-Aug-20,EQ,2277,2281.3,2233.1,"2,254.45","2,243.85",2242.15,"2,256.40","2,358.00","1,506.05",2270405,"5,122,949,862.65",95783
13-Aug-20,EQ,2273,2300,2250.5,"2,257.35","2,260.00",2254.45,"2,270.22","2,358.00","1,506.05",2695682,"6,119,799,488.95",105012
12-Aug-20,EQ,2288.35,2296.4,2246.55,"2,279.90","2,262.00",2257.35,"2,265.65","2,358.00","1,506.05",3415766,"7,738,926,541.25",101021
11-Aug-20,EQ,2283,2312,2275.6,"2,282.80","2,282.50",2279.9,"2,290.19","2,358.00","1,506.05",2774509,"6,354,160,531.35",91227
10-Aug-20,EQ,2318,2325,2276.05,"2,295.35","2,283.00",2282.8,"2,301.82","2,358.00","1,506.05",2929385,"6,742,908,492.05",83569
7-Aug-20,EQ,2308,2328,2287,"2,308.10","2,295.00",2295.35,"2,303.80","2,358.00","1,506.05",3165495,"7,292,669,632.45",98547
6-Aug-20,EQ,2275,2319.5,2265.35,"2,259.50","2,309.85",2308.1,"2,300.33","2,358.00","1,506.05",4748348,"10,922,785,842.90",179033
