Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2-Dec-20,EQ,354.45,360.3,354.2,352.85,359.3,358.9,357.61,381.7,159.4,9434077,"3,373,738,922.75",76751
1-Dec-20,EQ,352.7,353.9,346.25,350.5,353.7,352.85,350.99,381.7,159.4,10693567,"3,753,382,611.75",100652
27-Nov-20,EQ,354.85,357.5,347.85,354.85,350.95,350.5,351.8,381.7,159.4,12402084,"4,363,062,483.35",84716
26-Nov-20,EQ,351,356.4,347.2,350,355.85,354.85,352.19,381.7,159.4,7366370,"2,594,393,507.70",60305
25-Nov-20,EQ,357.9,358.8,349.55,355.5,350.1,350,352.95,381.7,159.4,6812338,"2,404,384,861.35",86679
24-Nov-20,EQ,359,361.4,355,355.85,356,355.5,357.97,381.7,159.4,10092441,"3,612,740,761.40",107092
23-Nov-20,EQ,348,357.4,346,346.3,356.6,355.85,352.34,381.7,159.4,10333347,"3,640,892,974.70",106325
20-Nov-20,EQ,343.8,348.5,342.05,342.6,347,346.3,345.96,381.7,159.4,6181393,"2,138,545,062.35",68233
19-Nov-20,EQ,347.7,349.5,341.6,345.3,342.85,342.6,345.72,381.7,159.4,11056851,"3,822,541,560.85",111259
18-Nov-20,EQ,349.75,352.35,341.8,348.7,345.5,345.3,345.38,381.7,159.4,7407808,"2,558,529,741.75",82216
17-Nov-20,EQ,347,350.5,343.7,345.45,349.75,348.7,347.99,381.7,159.4,6653834,"2,315,460,286.40",60908
14-Nov-20,EQ,347.15,347.55,343.1,344.15,345.9,345.45,345.82,381.7,159.4,749242,"259,105,311.10",16861
13-Nov-20,EQ,344.5,346.25,342.7,345.55,344.5,344.15,344.04,381.7,159.4,4727888,"1,626,584,582.05",58805
12-Nov-20,EQ,348,350.7,344.3,346.75,346.55,345.55,346.81,381.7,159.4,5114424,"1,773,722,286.90",60428
11-Nov-20,EQ,344.5,347.75,341.5,342.3,346.6,346.75,344.53,381.7,159.4,7637879,"2,631,462,433.30",84959
10-Nov-20,EQ,350.75,350.75,341.15,351.95,343.1,342.3,343.63,381.7,159.4,9049620,"3,109,730,284.35",102741
9-Nov-20,EQ,350,352.8,347,345.75,351.6,351.95,350.46,381.7,159.4,7107285,"2,490,813,613.35",69659
6-Nov-20,EQ,346.15,349,343.4,345.4,348.05,345.75,344.92,381.7,159.4,5457793,"1,882,500,432.85",45192
5-Nov-20,EQ,347.95,349,344.05,342.95,346,345.4,346.41,381.7,159.4,5602436,"1,940,713,965.65",61720
4-Nov-20,EQ,338,351.55,337.5,335.65,343.3,342.95,345.59,381.7,159.4,15381900,"5,315,826,266.00",127226
3-Nov-20,EQ,335.5,339.45,332.65,334.8,335.5,335.65,336.36,381.7,159.4,4757798,"1,600,340,279.60",53765
2-Nov-20,EQ,341.75,341.75,333.7,340.7,334.5,334.8,336.22,381.7,159.4,4831133,"1,624,305,845.00",67965
30-Oct-20,EQ,339.25,345,338.45,337.45,341,340.7,341.18,381.7,159.4,11496123,"3,922,297,477.40",87031
29-Oct-20,EQ,333.65,340,331.15,335.65,339.4,337.45,335.96,381.7,159.4,7239961,"2,432,331,013.55",85115
28-Oct-20,EQ,335.75,339.85,334.4,334.05,335,335.65,337.29,381.7,159.4,8984606,"3,030,458,666.55",88757
27-Oct-20,EQ,338.3,339.75,331.05,339.8,334.85,334.05,333.74,381.7,159.4,9910942,"3,307,678,239.15",126234
26-Oct-20,EQ,343.7,344.9,336.7,342.4,339.4,339.8,341.19,381.7,159.4,8695206,"2,966,685,757.10",71038
23-Oct-20,EQ,346.9,347.1,341.3,344.45,342.45,342.4,344.42,381.7,159.4,8673514,"2,987,333,585.10",82630
22-Oct-20,EQ,341,348.2,340.85,343.45,344,344.45,344.51,381.7,159.4,9541284,"3,287,056,708.80",102317
21-Oct-20,EQ,349.6,350.1,339.1,346.75,343.3,343.45,344.94,381.7,159.4,9967721,"3,438,279,881.10",88264
20-Oct-20,EQ,344.75,349.5,341.85,343.2,347,346.75,347.12,381.7,159.4,16996774,"5,899,869,593.05",180766
19-Oct-20,EQ,342.45,346.5,338.65,339.65,343.6,343.2,342.86,381.7,159.4,12848026,"4,405,107,695.75",115688
16-Oct-20,EQ,342.9,348.1,338.6,341.6,339.1,339.65,342.55,381.7,159.4,25245262,"8,647,856,363.60",172325
15-Oct-20,EQ,351,354.25,338.95,350.45,341.5,341.6,343.14,381.7,159.4,38961585,"13,369,389,916.10",250198
14-Oct-20,EQ,365,365,348.3,375.95,349.4,350.45,353.61,381.7,159.4,74138275,"26,215,979,357.65",467861
13-Oct-20,EQ,377.3,381.7,372.95,377.5,375.2,375.95,376.79,381.7,159.4,36092383,"13,599,179,122.60",216493
12-Oct-20,EQ,377,379.8,369.1,374,379.5,377.5,375.58,379.8,159.4,52966063,"19,892,791,364.05",302749
9-Oct-20,EQ,362,376.1,357.25,359.45,375.25,374,365.8,376.1,159.4,55431052,"20,276,404,053.40",316848
8-Oct-20,EQ,351,367.75,346.45,335.3,359.9,359.45,357.55,367.75,159.4,107270570,"38,354,131,054.05",589024
7-Oct-20,EQ,327,336.55,325.5,330.05,336,335.3,330.18,336.55,159.4,17739988,"5,857,440,823.90",114265
6-Oct-20,EQ,335,335.3,323,333.95,329.55,330.05,328.06,336,159.4,27579966,"9,047,947,053.05",178560
5-Oct-20,EQ,315.2,336,315.2,313.05,335,333.95,329.85,336,159.4,38906392,"12,833,130,941.55",266655
1-Oct-20,EQ,316.4,317.85,312.05,313.55,313.3,313.05,314.8,324.5,159.4,9257331,"2,914,230,968.25",57759
30-Sep-20,EQ,312,315.85,309.6,311.5,313.25,313.55,312.99,324.5,159.4,12393317,"3,878,989,071.15",69964
29-Sep-20,EQ,315,318.55,310.5,311.55,312,311.5,313.83,324.5,159.4,14830395,"4,654,250,446.85",98969
28-Sep-20,EQ,315,317,309.6,313.9,311.55,311.55,312.82,324.5,159.4,12460913,"3,897,985,199.40",81707
25-Sep-20,EQ,306.3,315.25,304.2,304.7,313.9,313.9,309.64,324.5,159.4,22007095,"6,814,352,496.55",128587
24-Sep-20,EQ,313.4,313.4,302.45,314.85,304,304.7,308.07,324.5,159.4,17920812,"5,520,868,143.05",146194
23-Sep-20,EQ,315,321.8,311.15,312.25,314.4,314.85,316.62,324.5,159.4,22139808,"7,009,839,294.00",154893
22-Sep-20,EQ,315.4,316.75,303.95,311.9,313,312.25,311.43,324.5,159.4,23510335,"7,321,870,382.55",171025
21-Sep-20,EQ,315.9,324.5,309.95,316.5,311.05,311.9,318.72,324.5,159.4,22739047,"7,247,412,095.20",175149
18-Sep-20,EQ,314,319,312.25,311.7,317.25,316.5,316.34,319,159.4,18487980,"5,848,463,358.40",119793
17-Sep-20,EQ,307.25,316.7,307.2,312.15,310.9,311.7,313.43,316.7,159.4,26811653,"8,403,692,963.75",194513
16-Sep-20,EQ,307,313.5,304.05,307.35,312.5,312.15,308.55,313.5,159.4,14994220,"4,626,473,510.30",113140
15-Sep-20,EQ,307.2,311.25,302.75,307.2,306.6,307.35,307.58,311.25,159.4,28156339,"8,660,357,764.65",180867
14-Sep-20,EQ,293.25,308.55,293.15,293.3,306.1,307.2,302.29,308.55,159.4,38090115,"11,514,197,423.40",267168
11-Sep-20,EQ,282.5,298.45,282.5,284.55,292.55,293.3,293.81,298.45,159.4,41937351,"12,321,778,445.25",262985
10-Sep-20,EQ,286.65,286.85,281.1,282.85,285.05,284.55,283.85,290.8,159.4,9517932,"2,701,671,752.25",86780
9-Sep-20,EQ,279.8,289.45,278.5,282.55,283.65,282.85,284.29,290.8,159.4,22794437,"6,480,288,507.00",127922
8-Sep-20,EQ,282.2,286.95,278.5,278.75,282.25,282.55,284,290.8,159.4,22294866,"6,331,832,391.10",158606
7-Sep-20,EQ,276.5,279.5,271.5,276,278.7,278.75,275.84,290.8,159.4,8326285,"2,296,697,551.00",57352
4-Sep-20,EQ,278.7,279.5,275.1,282.85,276.7,276,277.09,290.8,159.4,10707714,"2,967,008,546.40",74821
3-Sep-20,EQ,275.5,287.85,274.5,273.7,283.4,282.85,282.52,290.8,159.4,24895166,"7,033,439,118.15",141438
2-Sep-20,EQ,272.9,276.5,271.2,271.6,274.2,273.7,273.57,290.8,159.4,8432055,"2,306,715,707.60",41460
1-Sep-20,EQ,271,279.4,269,271.3,272.15,271.6,274.28,290.8,159.4,12293054,"3,371,731,952.95",66887
31-Aug-20,EQ,274,282,268,272.05,268.85,271.3,276.04,290.8,159.4,20571550,"5,678,559,281.85",136133
28-Aug-20,EQ,274.7,275,271.3,272.35,272.6,272.05,273.12,290.8,159.4,7601545,"2,076,098,825.10",55310
27-Aug-20,EQ,273,275.2,271.5,272.05,272.9,272.35,273.32,290.8,159.4,6190218,"1,691,913,664.05",47419
26-Aug-20,EQ,269.95,274.7,268,269.95,272,272.05,272.48,290.8,159.4,9632864,"2,624,755,067.80",46084
25-Aug-20,EQ,274.35,274.7,269.35,272.7,269.9,269.95,271.05,290.8,159.4,7796364,"2,113,169,432.00",52227
24-Aug-20,EQ,273.5,274.45,271.9,273.35,272.7,272.7,272.93,290.8,159.4,6154814,"1,679,820,320.80",47404
