Date,series,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27-Nov-20,EQ,842,847.8,814.35,842.05,823.15,822.1,827.29,1143.4,375.25,11723771,"9,698,926,529.75",154427
26-Nov-20,EQ,824.1,845,819.6,824.7,841.2,842.05,834.43,1143.4,375.25,8414555,"7,021,383,073.75",138751
25-Nov-20,EQ,840.5,846,822.5,840.5,825,824.7,829.08,1143.4,375.25,5610232,"4,651,324,787.35",124023
24-Nov-20,EQ,843.9,857.4,835.35,839.2,841,840.5,847.95,1143.4,375.25,8465615,"7,178,405,737.30",169850
23-Nov-20,EQ,825,842,816.25,819.25,838.5,839.2,832.35,1143.4,375.25,7116516,"5,923,458,911.95",139507
20-Nov-20,EQ,813.95,823.5,804,804.55,820,819.25,816.68,1149.7,375.25,7455575,"6,088,810,391.30",123101
19-Nov-20,EQ,815,820.45,803,814.3,804.6,804.55,811.27,1149.7,375.25,7170339,"5,817,114,544.55",121823
18-Nov-20,EQ,819,819.9,800.25,815,814,814.3,808.06,1149.7,375.25,5816221,"4,699,836,405.30",132705
17-Nov-20,EQ,837.95,837.95,814,830.5,816.2,815,818.56,1149.7,375.25,5977903,"4,893,292,336.45",121111
14-Nov-20,EQ,834,834,829,828.1,830.5,830.5,831.16,1159.8,375.25,475390,"395,126,484.60",16338
13-Nov-20,EQ,822.9,831.45,818.15,824.7,827.85,828.1,826.38,1159.8,375.25,3918289,"3,238,010,484.85",67486
12-Nov-20,EQ,827.15,837,822,826.05,824.8,824.7,827.32,1159.8,375.25,4699639,"3,888,103,545.35",143412
11-Nov-20,EQ,813,829,805.35,809.7,827,826.05,816.15,1159.8,375.25,9779484,"7,981,504,358.40",209931
10-Nov-20,EQ,848.5,848.5,805.75,855,812.15,809.7,819.11,1159.8,375.25,10397497,"8,516,693,853.30",230164
9-Nov-20,EQ,866.8,872.8,847.1,850.1,858.95,855,856.87,1159.8,375.25,7505062,"6,430,873,335.15",141970
6-Nov-20,EQ,846,855.8,836.4,842.9,854.8,850.1,843.11,1166.3,375.25,5871913,"4,950,663,909.40",113621
5-Nov-20,EQ,834,851.1,830.05,815.15,845,842.9,841.02,1166.3,375.25,8903859,"7,488,298,537.70",156095
4-Nov-20,EQ,812.2,841.75,810.6,814.05,817.95,815.15,824.78,1166.3,375.25,10077502,"8,311,730,455.30",206966
3-Nov-20,EQ,828,832,812.35,822.4,813.5,814.05,821.95,1166.3,375.25,7011687,"5,763,248,341.75",140829
2-Nov-20,EQ,841.95,843.85,819.2,841.95,822.15,822.4,825.74,1166.3,375.25,5953172,"4,915,797,446.60",111715
30-Oct-20,EQ,842.8,859.7,833,840.05,844.75,841.95,846.09,1170,375.25,8727295,"7,384,043,618.60",134890
29-Oct-20,EQ,825,842.5,818.95,829.6,836.4,840.05,833.08,1170,375.25,6691023,"5,574,154,054.95",116800
28-Oct-20,EQ,852,852,821.6,847.25,829.9,829.6,833.36,1170,375.25,6853043,"5,711,054,678.00",139980
27-Oct-20,EQ,848.95,857.45,838.7,847.8,850,847.25,846.32,1170,375.25,5807905,"4,915,324,316.85",109755
26-Oct-20,EQ,853,860.9,842.05,852.45,847.45,847.8,852.83,1170,375.25,6614014,"5,640,636,211.15",120624
23-Oct-20,EQ,871,875.45,850.6,866.25,852.5,852.45,860.3,1170,375.25,5447502,"4,686,496,350.10",115601
