Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
8-Jan-21,EQ,3469,3544.6,3438.05,3437.95,3527.55,3529.15,3501.36,3544.6,1788.65,675643,"2,365,669,131.30",42080
7-Jan-21,EQ,3500,3507.35,3428.25,3462.7,3444,3437.95,3457.25,3528,1788.65,531361,"1,837,050,067.55",30706
6-Jan-21,EQ,3492.65,3527,3435.9,3492.65,3462.35,3462.7,3491.8,3528,1788.65,591620,"2,065,819,356.50",43881
5-Jan-21,EQ,3500.25,3505,3475,3522.45,3490.2,3492.65,3487.45,3528,1788.65,561562,"1,958,419,456.75",36281
4-Jan-21,EQ,3490,3528,3465,3481.25,3515,3522.45,3499.93,3528,1788.65,647829,"2,267,353,540.55",37592
1-Jan-21,EQ,3446,3494,3446,3444.05,3479,3481.25,3468.09,3494,1788.65,421643,"1,462,293,995.70",23426
31-Dec-20,EQ,3464.95,3464.95,3426.85,3448.15,3435,3444.05,3445.95,3472.85,1788.65,410959,"1,416,146,156.35",30828
30-Dec-20,EQ,3437.2,3472.85,3405.25,3431.55,3445.1,3448.15,3447.74,3472.85,1788.65,639180,"2,203,725,390.35",39108
29-Dec-20,EQ,3433,3459.9,3420.05,3414.7,3434.5,3431.55,3437.64,3459.9,1788.65,682613,"2,346,578,418.70",41359
28-Dec-20,EQ,3388,3422,3374,3374.75,3420,3414.7,3406.2,3423.55,1788.65,536954,"1,828,975,151.10",32976
24-Dec-20,EQ,3318,3423.55,3316.05,3309.65,3365.2,3374.75,3386.71,3423.55,1788.65,1567636,"5,309,136,293.90",77876
23-Dec-20,EQ,3281,3318.95,3261,3265.3,3315,3309.65,3295.4,3384.75,1788.65,816586,"2,690,973,761.05",48600
22-Dec-20,EQ,3245,3285,3172,3238.25,3270,3265.3,3245.89,3384.75,1788.65,825331,"2,678,931,699.30",47244
21-Dec-20,EQ,3352.5,3355,3198.5,3347.55,3227.8,3238.25,3304.41,3384.75,1788.65,797760,"2,636,124,543.70",47575
18-Dec-20,EQ,3275.9,3363,3270.9,3270.45,3352.2,3347.55,3329.92,3384.75,1788.65,1362381,"4,536,617,501.00",64107
